team_ct_wins_round,map_id,elapsed_since_bombplant,bombplant_site,round_number,round_of_half,rounds_per_half,team_ct_player1_is_alive,team_ct_player1_equipped_weapon,team_ct_player1_has_helmet,team_ct_player1_has_kevlar,team_ct_player1_hp,team_ct_player1_equipment_value,team_ct_player1_has_defuse_kit,team_ct_player2_is_alive,team_ct_player2_equipped_weapon,team_ct_player2_has_helmet,team_ct_player2_has_kevlar,team_ct_player2_hp,team_ct_player2_equipment_value,team_ct_player2_has_defuse_kit,team_ct_player3_is_alive,team_ct_player3_equipped_weapon,team_ct_player3_has_helmet,team_ct_player3_has_kevlar,team_ct_player3_hp,team_ct_player3_equipment_value,team_ct_player3_has_defuse_kit,team_ct_player4_is_alive,team_ct_player4_equipped_weapon,team_ct_player4_has_helmet,team_ct_player4_has_kevlar,team_ct_player4_hp,team_ct_player4_equipment_value,team_ct_player4_has_defuse_kit,team_ct_player5_is_alive,team_ct_player5_equipped_weapon,team_ct_player5_has_helmet,team_ct_player5_has_kevlar,team_ct_player5_hp,team_ct_player5_equipment_value,team_ct_player5_has_defuse_kit,team_t_player1_is_alive,team_t_player1_equipped_weapon,team_t_player1_has_helmet,team_t_player1_has_kevlar,team_t_player1_hp,team_t_player1_equipment_value,team_t_player2_is_alive,team_t_player2_equipped_weapon,team_t_player2_has_helmet,team_t_player2_has_kevlar,team_t_player2_hp,team_t_player2_equipment_value,team_t_player3_is_alive,team_t_player3_equipped_weapon,team_t_player3_has_helmet,team_t_player3_has_kevlar,team_t_player3_hp,team_t_player3_equipment_value,team_t_player4_is_alive,team_t_player4_equipped_weapon,team_t_player4_has_helmet,team_t_player4_has_kevlar,team_t_player4_hp,team_t_player4_equipment_value,team_t_player5_is_alive,team_t_player5_equipped_weapon,team_t_player5_has_helmet,team_t_player5_has_kevlar,team_t_player5_hp,team_t_player5_equipment_value
False,de_mirage,5.00512,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,Knife,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,6.006144,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,Knife,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,7.007168,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,8.008192,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,9.009216,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,Smoke,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,10.01024,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,Incendiary,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,11.01126,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,12.01229,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,13.01331,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,14.01434,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,Knife,True,True,41,3900,False,Unknown,False,False,0,3400
False,de_mirage,15.01536,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,Knife,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,16.01638,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,Smoke,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,17.01741,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,Smoke,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,18.01843,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,19.01945,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,20.02048,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,21.0215,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,22.02253,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,23.02355,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,USP,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,24.02458,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,25.0256,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,26.02662,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,27.02765,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,28.02867,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5200,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,28,3900,False,Unknown,False,False,0,3400
False,de_mirage,0.62564,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,1.626664,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,2.627688,A,17,2,15,False,Unknown,False,False,0,2000,False,True,Knife,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Molotov,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,3.628712,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,4.629736,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,5.63076,A,17,2,15,False,Unknown,False,False,0,2000,False,True,Smoke,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,6.631784,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,7.632808,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,8.633832,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,9.634856,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,Smoke,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Smoke,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,10.63588,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,Smoke,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,11.6369,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,Smoke,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Flash,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,12.63793,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,Smoke,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Flash,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,13.63895,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,14.63998,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,15.641,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,16.64202,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,17.64305,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,18.64407,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,True,UMP,True,True,47,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Flash,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,19.6451,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Glock,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,20.64612,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Knife,True,True,100,3950,False,True,CZ,True,True,100,2700,True,AWP,False,True,100,6100,True,Flash,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,21.64714,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Knife,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,22.64817,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,23.64919,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,86,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,Flash,True,True,100,4700
False,de_mirage,24.65022,A,17,2,15,False,Unknown,False,False,0,2000,False,True,AWP,False,False,52,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,Flash,True,True,100,4700
False,de_mirage,25.65124,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,Flash,True,True,100,4700
False,de_mirage,26.65226,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,Flash,True,True,100,4700
False,de_mirage,27.65329,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,28.65431,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,29.65534,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,True,AK47,True,True,64,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,30.65636,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,31.65738,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,32.65841,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,33.65943,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,34.66045,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,35.66148,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,100,4700
False,de_mirage,36.6625,A,17,2,15,False,Unknown,False,False,0,2000,False,False,Unknown,False,False,0,5450,False,False,Unknown,False,False,0,3400,False,False,Unknown,False,False,0,3600,False,True,Famas,True,True,100,3950,False,False,Unknown,False,False,0,2700,False,Unknown,False,False,0,6100,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,5000,True,AK47,True,True,60,4700
True,de_mirage,0.563076,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,1.5641,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,2.565124,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,3.566148,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,4.567172,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,5.568196,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,84,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,6.56922,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,True,Glock,False,True,65,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,7.570244,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,True,USP,False,True,100,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,False,Unknown,False,False,0,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
True,de_mirage,8.571268,A,18,3,15,False,Unknown,False,False,0,850,False,True,USP,False,True,58,850,False,False,Unknown,False,False,0,850,False,True,USP,False,True,44,850,False,False,Unknown,False,False,0,850,False,False,Unknown,False,False,0,850,False,Unknown,False,False,0,700,False,Unknown,False,False,0,850,True,P250,False,False,100,800,False,Unknown,False,False,0,850
